model,position,method,n,kl_mean,kl_median,kl_p90,kl_p99,kl_max,top1_agreement,state_rel_fro_squared_mean
DeltaNet-1.3B,-1,int8_head_affine,6400,0.026073838160589745,0.0037197014316916466,0.05652664229273796,0.40185022354125977,2.8144960403442383,0.96515625,0.006352301874339169
DeltaNet-1.3B,256,int8_head_affine,6400,0.10413489385281646,0.015342440456151962,0.26360219717025757,1.3130625486373901,4.24926233291626,0.94,0.00703741349934415
